data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
1694304000000,202337,0.0,0,0,0,0.5,0.0,0,1,330455720233719779,2024-02-26,Rio de Janeiro,0,0.0,6625849,19,80.604405,0,0,0,77.312465,70.757445,19.666667,20.5,,,,,,0
1693699200000,202336,0.0,0,0,0,0.5,0.0,0,1,330455720233619779,2024-02-26,Rio de Janeiro,0,0.0,6625849,19.625,,0,0,0,,,,,,,,,,0
1693094400000,202335,0.0,0,0,0,0.5,0.0,0,1,330455720233519779,2024-02-26,Rio de Janeiro,0,0.0,6625849,20.25,,0,0,0,,,,,,,,,,0
1692489600000,202334,0.0,0,0,0,0.5,0.0,0,1,330455720233419779,2024-02-26,Rio de Janeiro,0,0.0,6625849,20.875,,0,0,0,,,,,,,,,,0
1691884800000,202333,0.0,0,0,0,0.5,0.0,0,1,330455720233319779,2024-02-26,Rio de Janeiro,0,0.0,6625849,21.5,86.09184,0,0,0,86.09184,86.09184,21.5,21.5,,,,,,0
1691280000000,202332,0.0,0,0,0,0.5,0.0,0,1,330455720233219779,2024-02-26,Rio de Janeiro,0,0.0,6625849,21.1428571428571,82.1571714285714,0,0,0,79.6864765714286,77.4734881428571,21.6607142857143,22.1428571428571,,,,,,0
1690675200000,202331,0.0,0,0,0,0.5,0.0,0,1,330455720233119779,2024-02-26,Rio de Janeiro,0,0.0,6625849,19.2857142857143,84.2062251428571,0,0,0,81.8267389523809,78.560654952381,19.5952380952381,20,,,,,,0
1690070400000,202330,0.0,0,0,0,0.5,0.0,0,1,330455720233019779,2024-02-26,Rio de Janeiro,0,0.0,6625849,20.7,85.955215,0,0,0,84.06895175,81.572647,21.125,21.55,,,,,,0
1689465600000,202329,0.0,0,0,0,0.5,0.0,0,1,330455720232919779,2024-02-26,Rio de Janeiro,0,0.0,6625849,19,83.8028457142857,0,0,0,82.5253292857143,80.9689628571429,19.3265307142857,19.7142857142857,,,,,,0
1688860800000,202328,0.0,0,0,0,0.5,0.0,0,1,330455720232819779,2024-02-26,Rio de Janeiro,0,0.0,6625849,20.8571428571429,81.6048957142857,0,0,0,77.3474562857143,74.3449941428571,21.4795918571429,21.8571428571429,,,,,,0
